cod;nome;período;valor
2514800;"São José dos Cordeiros";2015;0,00
2514909;"São Mamede";2015;25,79
2515005;"São Miguel de Taipu";2015;56,51
2515104;"São Sebastião de Lagoa de Roça";2015;51,38
2515203;"São Sebastião do Umbuzeiro";2015;0,00
2515302;Sapé;2015;55,54
2515401;Seridó;2015;9,17
2515500;"Serra Branca";2015;14,74
2515609;"Serra da Raiz";2015;31,71
2515708;"Serra Grande";2015;0,00
2515807;"Serra Redonda";2015;0,00
2515906;Serraria;2015;32,50
2515930;Sertãozinho;2015;20,44
2515971;Sobrado;2015;12,97
2516003;Solânea;2015;11,22
2516102;Soledade;2015;61,17
2516151;Sossêgo;2015;0,00
2516201;Sousa;2015;36,33
2516300;Sumé;2015;23,83
2516409;"Campo de Santana";2015;18,48
2516508;Taperoá;2015;6,50
2516607;Tavares;2015;13,73
2516706;Teixeira;2015;6,68
2516755;Tenório;2015;0,00
2516805;Triunfo;2015;10,59
2516904;Uiraúna;2015;26,27
2517001;Umbuzeiro;2015;10,11
2517100;Várzea;2015;0,00
2517209;Vieirópolis;2015;0,00
2517407;Zabelê;2015;0,00
2600054;"Abreu e Lima";2015;42,60
2600104;"Afogados da Ingazeira";2015;8,17
2600203;Afrânio;2015;26,27
2600302;Agrestina;2015;65,96
2600401;"Água Preta";2015;28,01
2600500;"Águas Belas";2015;32,89
2600609;Alagoinha;2015;20,92
2600708;Aliança;2015;28,75
2600807;Altinho;2015;74,31
2600906;Amaraji;2015;22,08
2601003;Angelim;2015;55,14
2601052;Araçoiaba;2015;45,42
2601102;Araripina;2015;33,82
2601201;Arcoverde;2015;37,18
2601300;"Barra de Guabiraba";2015;86,00
2601409;Barreiros;2015;61,58
2601508;"Belém de Maria";2015;25,24
2601607;"Belém de São Francisco";2015;53,20
2601706;"Belo Jardim";2015;39,76
2601805;Betânia;2015;15,95
2601904;Bezerros;2015;69,55
2602001;Bodocó;2015;16,08
2602100;"Bom Conselho";2015;20,94
2602209;"Bom Jardim";2015;46,24
2602308;Bonito;2015;26,25
2602407;Brejão;2015;22,25
2602506;Brejinho;2015;13,40
2602605;"Brejo da Madre de Deus";2015;73,33
2602704;"Buenos Aires";2015;30,74
2602803;Buíque;2015;15,92
2602902;"Cabo de Santo Agostinho";2015;73,30
2603009;Cabrobó;2015;39,10
2603108;Cachoeirinha;2015;25,06
2603207;Caetés;2015;39,08
2603306;Calçado;2015;8,98
2603405;Calumbi;2015;17,41
2603454;Camaragibe;2015;38,30
2603504;"Camocim de São Félix";2015;71,07
2603603;Camutanga;2015;47,34
2603702;Canhotinho;2015;68,45
2603801;Capoeiras;2015;40,01
2603900;Carnaíba;2015;0,00
2603926;"Carnaubeira da Penha";2015;55,54
2604007;Carpina;2015;56,75
2604106;Caruaru;2015;55,61
2604155;Casinhas;2015;14,07
2604205;Catende;2015;48,35
2604304;Cedro;2015;8,68
2604403;"Chã de Alegria";2015;7,57
2604502;"Chã Grande";2015;18,80
2604601;Condado;2015;38,73
2604700;Correntes;2015;16,70
2604809;Cortês;2015;31,74
2604908;Cumaru;2015;22,84
2605004;Cupira;2015;67,11
2605103;Custódia;2015;16,58
2605152;Dormentes;2015;10,92
2605202;Escada;2015;92,01
2605301;Exu;2015;6,26
2605400;"Feira Nova";2015;32,24
2605459;"Fernando de Noronha";2015;0,00
2605509;Ferreiros;2015;25,09
2605608;Flores;2015;30,99
2605707;Floresta;2015;78,59
2605806;"Frei Miguelinho";2015;19,82
2605905;Gameleira;2015;19,91
2606002;Garanhuns;2015;35,78
2606101;"Glória do Goitá";2015;56,25
2606200;Goiana;2015;47,06
2606309;Granito;2015;27,37
2606408;Gravatá;2015;53,73
2606507;Iati;2015;47,34
2606606;Ibimirim;2015;20,98
2606705;Ibirajuba;2015;25,89
2606804;Igarassu;2015;53,35
2606903;Iguaraci;2015;8,24
2607000;Inajá;2015;31,92
2607109;Ingazeira;2015;21,95
2607208;Ipojuca;2015;64,59
2607307;Ipubi;2015;23,55
2607406;Itacuruba;2015;21,03
2607505;Itaíba;2015;30,29
2607604;"Ilha de Itamaracá";2015;44,20
2607653;Itambé;2015;41,35
2607703;Itapetim;2015;0,00
2607752;Itapissuma;2015;34,89
2607802;Itaquitinga;2015;53,72
2607901;"Jaboatão dos Guararapes";2015;42,70
2607950;Jaqueira;2015;34,29
2608008;Jataúba;2015;23,73
2608057;Jatobá;2015;27,42
2608107;"João Alfredo";2015;18,22
2608206;"Joaquim Nabuco";2015;12,48
2608255;Jucati;2015;80,34
2608305;Jupi;2015;61,96
2608404;Jurema;2015;6,59
2608453;"Lagoa do Carro";2015;63,02
2608503;"Lagoa do Itaenga";2015;89,30
2608602;"Lagoa do Ouro";2015;23,32
2608701;"Lagoa dos Gatos";2015;49,50
2608750;"Lagoa Grande";2015;20,20
2608800;Lajedo;2015;73,90
2608909;Limoeiro;2015;39,10
2609006;Macaparana;2015;39,98
2609105;Machados;2015;39,18
2609154;Manari;2015;4,93
2609204;Maraial;2015;42,69
2609303;Mirandiba;2015;13,25
2609402;Moreno;2015;54,08
2609501;"Nazaré da Mata";2015;62,38
2609600;Olinda;2015;41,34
2609709;Orobó;2015;21,13
2609808;Orocó;2015;6,92
2609907;Ouricuri;2015;29,55
2610004;Palmares;2015;52,97
2610103;Palmeirina;2015;25,10
2610202;Panelas;2015;18,89
2610301;Paranatama;2015;26,42
2610400;Parnamirim;2015;37,75
2610509;Passira;2015;20,70
2610608;Paudalho;2015;56,33
2610707;Paulista;2015;32,53
2610806;Pedra;2015;22,32
2610905;Pesqueira;2015;43,84
2611002;Petrolândia;2015;22,64
2611101;Petrolina;2015;37,35
2611200;Poção;2015;53,26
2611309;Pombos;2015;26,08
2611408;Primavera;2015;34,46
2611507;Quipapá;2015;39,16
2611606;Recife;2015;35,99
2611705;"Riacho das Almas";2015;49,56
2611804;Ribeirão;2015;45,01
2611903;"Rio Formoso";2015;60,39
2612000;Sairé;2015;9,58
2612109;Salgadinho;2015;0,00
2612208;Salgueiro;2015;35,14
2612307;Saloá;2015;31,76
2612406;Sanharó;2015;23,95
2612455;"Santa Cruz";2015;53,85
2612471;"Santa Cruz da Baixa Verde";2015;40,40
2612505;"Santa Cruz do Capibaribe";2015;54,20
2612554;"Santa Filomena";2015;14,11
2612604;"Santa Maria da Boa Vista";2015;31,48
2612703;"Santa Maria do Cambucá";2015;28,93
2612802;"Santa Terezinha";2015;25,80
2612901;"São Benedito do Sul";2015;13,07
2613008;"São Bento do Una";2015;43,36
2613107;"São Caitano";2015;62,56
2613206;"São João";2015;49,10
2613305;"São Joaquim do Monte";2015;28,34
2613404;"São José da Coroa Grande";2015;73,76
2613503;"São José do Belmonte";2015;17,82
2613602;"São José do Egito";2015;14,99
2613701;"São Lourenço da Mata";2015;48,07
2613800;"São Vicente Ferrer";2015;28,15
2613909;"Serra Talhada";2015;29,64
2614006;Serrita;2015;26,29
2614105;Sertânia;2015;8,48
2614204;Sirinhaém;2015;56,58
2614303;Moreilândia;2015;0,00
2614402;Solidão;2015;33,62
2614501;Surubim;2015;26,91
2614600;Tabira;2015;10,73
2614709;Tacaimbó;2015;69,82
2614808;Tacaratu;2015;12,18
2614857;Tamandaré;2015;53,12
2615003;"Taquaritinga do Norte";2015;32,62
2615102;Terezinha;2015;14,17
2615201;"Terra Nova";2015;19,64
2615300;Timbaúba;2015;33,59
2615409;Toritama;2015;66,47
2615508;Tracunhaém;2015;29,42
2615607;Trindade;2015;111,79
2615706;Triunfo;2015;26,23
2615805;Tupanatinga;2015;26,46
2615904;Tuparetama;2015;0,00
2616001;Venturosa;2015;16,79
2616100;Verdejante;2015;42,33
2616183;"Vertente do Lério";2015;0,00
2616209;Vertentes;2015;80,10
2616308;Vicência;2015;65,30
2616407;"Vitória de Santo Antão";2015;36,08
2616506;Xexéu;2015;48,00
2700102;"Água Branca";2015;34,26
2700201;Anadia;2015;44,83
2700300;Arapiraca;2015;61,02
2700409;Atalaia;2015;42,29
2700508;"Barra de Santo Antônio";2015;88,93
2700607;"Barra de São Miguel";2015;36,29
2700706;Batalha;2015;37,85
2700805;Belém;2015;0,00
2700904;"Belo Monte";2015;14,76
2701001;"Boca da Mata";2015;51,10
2701100;Branquinha;2015;74,45
2701209;Cacimbinhas;2015;27,73
2701308;Cajueiro;2015;65,56
2701357;Campestre;2015;14,33
2701407;"Campo Alegre";2015;30,13
2701506;"Campo Grande";2015;31,04
2701605;Canapi;2015;50,07
2701704;Capela;2015;45,70
2701803;Carneiros;2015;11,15
2701902;"Chã Preta";2015;26,95
2702009;"Coité do Nóia";2015;36,39
2702108;"Colônia Leopoldina";2015;50,84
2702207;"Coqueiro Seco";2015;102,21
2702306;Coruripe;2015;68,87
2702355;Craíbas;2015;24,70
2702405;"Delmiro Gouveia";2015;21,16
2702504;"Dois Riachos";2015;26,73
2702553;"Estrela de Alagoas";2015;38,24
2702603;"Feira Grande";2015;49,04
2702702;"Feliz Deserto";2015;21,07
2702801;Flexeiras;2015;77,42
2702900;"Girau do Ponciano";2015;34,55
2703007;Ibateguara;2015;69,61
2703106;Igaci;2015;38,40
2703205;"Igreja Nova";2015;16,28
2703304;Inhapi;2015;32,22
2703403;"Jacaré dos Homens";2015;36,84
2703502;Jacuípe;2015;41,89
2703601;Japaratinga;2015;35,93
2703700;Jaramataia;2015;17,56
2703759;"Jequiá da Praia";2015;8,43
2703809;"Joaquim Gomes";2015;78,97
2703908;Jundiá;2015;117,12
2704005;Junqueiro;2015;35,88
2704104;"Lagoa da Canoa";2015;43,61
2704203;"Limoeiro de Anadia";2015;31,45
2704302;Maceió;2015;56,52
2704401;"Major Isidoro";2015;49,88
2704500;Maragogi;2015;43,52
2704609;Maravilha;2015;10,24
2704708;"Marechal Deodoro";2015;62,58
2704807;Maribondo;2015;87,82
2704906;"Mar Vermelho";2015;55,22
2705002;"Mata Grande";2015;19,54
2705101;"Matriz de Camaragibe";2015;91,97
2705200;Messias;2015;56,90
2705309;"Minador do Negrão";2015;0,00
2705408;Monteirópolis;2015;27,62
2705507;Murici;2015;52,94
2705606;"Novo Lino";2015;63,28
2705705;"Olho d'Água das Flores";2015;27,73
2705804;"Olho d'Água do Casado";2015;64,53
2705903;"Olho d'Água Grande";2015;96,56
2706000;Olivença;2015;8,56
2706109;"Ouro Branco";2015;52,01
2706208;Palestina;2015;19,98
2706307;"Palmeira dos Índios";2015;62,26
2706406;"Pão de Açúcar";2015;28,14
2706422;Pariconha;2015;9,43
2706448;Paripueira;2015;23,28
2706505;"Passo de Camaragibe";2015;45,40
2706604;"Paulo Jacinto";2015;13,02
2706703;Penedo;2015;59,31
2706802;Piaçabuçu;2015;44,42
2706901;Pilar;2015;70,83
2707008;Pindoba;2015;0,00
2707107;Piranhas;2015;56,11
2707206;"Poço das Trincheiras";2015;13,80
2707305;"Porto Calvo";2015;65,96
2707404;"Porto de Pedras";2015;36,81
2707503;"Porto Real do Colégio";2015;29,70
2707602;Quebrangulo;2015;34,51
2707701;"Rio Largo";2015;71,39
2707800;Roteiro;2015;29,40
2707909;"Santa Luzia do Norte";2015;40,96
2708006;"Santana do Ipanema";2015;54,37
2708105;"Santana do Mundaú";2015;45,42
2708204;"São Brás";2015;28,43
2708303;"São José da Laje";2015;79,01
2708402;"São José da Tapera";2015;61,98
2708501;"São Luís do Quitunde";2015;69,32
2708600;"São Miguel dos Campos";2015;64,42
2708709;"São Miguel dos Milagres";2015;25,39
2708808;"São Sebastião";2015;40,92
2708907;Satuba;2015;52,31
2708956;"Senador Rui Palmeira";2015;14,38
2709004;"Tanque d'Arca";2015;31,65
2709103;Taquarana;2015;55,06
2709152;"Teotônio Vilela";2015;63,39
2709202;Traipu;2015;28,78
2709301;"União dos Palmares";2015;72,71
2709400;Viçosa;2015;80,12
2800100;"Amparo de São Francisco";2015;0,00
2800209;Aquidabã;2015;28,15
2800308;Aracaju;2015;58,63
2800407;Arauá;2015;37,83
2800506;"Areia Branca";2015;82,58
2800605;"Barra dos Coqueiros";2015;129,02
2800670;Boquim;2015;59,81
2800704;"Brejo Grande";2015;60,84
2801009;"Campo do Brito";2015;39,20
2801108;Canhoba;2015;0,00
2801207;"Canindé de São Francisco";2015;49,51
2801306;Capela;2015;65,92
2801405;Carira;2015;41,89
2801504;Carmópolis;2015;25,60
2801603;"Cedro de São João";2015;33,96
2801702;Cristinápolis;2015;33,50
2801900;Cumbe;2015;0,00
2802007;"Divina Pastora";2015;0,00
2802106;Estância;2015;38,01
2802205;"Feira Nova";2015;35,89
2802304;"Frei Paulo";2015;33,23
2802403;Gararu;2015;34,12
2802502;"General Maynard";2015;0,00
2802601;"Gracho Cardoso";2015;17,10
2802700;"Ilha das Flores";2015;23,26
2802809;Indiaroba;2015;28,76
2802908;Itabaiana;2015;88,70
2803005;Itabaianinha;2015;36,23
2803104;Itabi;2015;0,00
2803203;"Itaporanga d'Ajuda";2015;57,03
2803302;Japaratuba;2015;54,68
2803401;Japoatã;2015;67,95
2803500;Lagarto;2015;42,05
2803609;Laranjeiras;2015;92,69
2803708;Macambira;2015;0,00
2803807;"Malhada dos Bois";2015;27,37
2803906;Malhador;2015;103,19
2804003;Maruim;2015;58,31
2804102;"Moita Bonita";2015;78,98
2804201;"Monte Alegre de Sergipe";2015;53,86
2804300;Muribeca;2015;0,00
2804409;Neópolis;2015;42,20
2804458;"Nossa Senhora Aparecida";2015;22,65
2804508;"Nossa Senhora da Glória";2015;27,99
2804607;"Nossa Senhora das Dores";2015;72,41
2804706;"Nossa Senhora de Lourdes";2015;0,00
2804805;"Nossa Senhora do Socorro";2015;89,66
2804904;Pacatuba;2015;28,24
2805000;"Pedra Mole";2015;31,26
2805109;Pedrinhas;2015;21,17
2805208;Pinhão;2015;0,00
2805307;Pirambu;2015;66,20
2805406;"Poço Redondo";2015;56,28
2805505;"Poço Verde";2015;55,52
2805604;"Porto da Folha";2015;38,61
2805703;Propriá;2015;60,70
2805802;"Riachão do Dantas";2015;5,01
2805901;Riachuelo;2015;59,80
2806008;Ribeirópolis;2015;92,58
2806107;"Rosário do Catete";2015;48,24
2806206;Salgado;2015;29,88
2806305;"Santa Luzia do Itanhy";2015;36,14
2806404;"Santana do São Francisco";2015;26,29
2806503;"Santa Rosa de Lima";2015;76,67
2806602;"Santo Amaro das Brotas";2015;66,53
2806701;"São Cristóvão";2015;88,53
2806800;"São Domingos";2015;27,34
2806909;"São Francisco";2015;25,99
2807006;"São Miguel do Aleixo";2015;25,63
2807105;"Simão Dias";2015;44,42
2807204;Siriri;2015;46,10
2807303;Telha;2015;63,09
2807402;"Tobias Barreto";2015;68,13
2807501;"Tomar do Geru";2015;22,73
2807600;Umbaúba;2015;57,04
2900108;Abaíra;2015;0,00
2900207;Abaré;2015;45,98
2900306;Acajutiba;2015;57,26
2900355;Adustina;2015;5,83
2900405;"Água Fria";2015;5,87
2900504;"Érico Cardoso";2015;8,74
2900603;Aiquara;2015;20,98
2900702;Alagoinhas;2015;66,67
2900801;Alcobaça;2015;55,84
2900900;Almadina;2015;32,55
2901007;Amargosa;2015;13,23
2901106;"Amélia Rodrigues";2015;75,64
2901155;"América Dourada";2015;11,82
2901205;Anagé;2015;19,90
2901304;Andaraí;2015;7,29
2901353;Andorinha;2015;6,76
2901403;Angical;2015;0,00
2901502;Anguera;2015;0,00
2901601;Antas;2015;5,21
2901700;"Antônio Cardoso";2015;0,00
2901809;"Antônio Gonçalves";2015;0,00
2901908;Aporá;2015;20,89
2901957;Apuarema;2015;12,88
2902005;Aracatu;2015;14,20
2902054;Araças;2015;32,13
2902104;Araci;2015;21,29
2902203;Aramari;2015;17,68
2902252;Arataca;2015;34,08
2902302;Aratuípe;2015;32,87
2902401;"Aurelino Leal";2015;15,28
2902500;Baianópolis;2015;0,00
2902609;"Baixa Grande";2015;33,02
2902658;Banzaê;2015;7,29
2902708;Barra;2015;20,30
2902807;"Barra da Estiva";2015;8,93
2902906;"Barra do Choça";2015;37,30
2903003;"Barra do Mendes";2015;27,54
2903102;"Barra do Rocha";2015;93,40
2903201;Barreiras;2015;0,65
2903235;"Barro Alto";2015;6,50
2903276;Barrocas;2015;12,68
2903300;"Barro Preto";2015;77,02
2903409;Belmonte;2015;50,51
2903508;"Belo Campo";2015;5,44
2903607;Biritinga;2015;12,66
2903706;"Boa Nova";2015;0,00
2903805;"Boa Vista do Tupim";2015;5,36
2903904;"Bom Jesus da Lapa";2015;8,63
2903953;"Bom Jesus da Serra";2015;18,95
2904001;Boninal;2015;6,86
2904050;Bonito;2015;0,00
2904100;Boquira;2015;0,00
2904209;Botuporã;2015;0,00
2904308;Brejões;2015;0,00
2904407;Brejolândia;2015;0,00
2904506;"Brotas de Macaúbas";2015;18,07
2904605;Brumado;2015;18,77
2904704;Buerarema;2015;36,30
2904753;Buritirama;2015;4,64
2904803;Caatiba;2015;9,84
2904852;"Cabaceiras do Paraguaçu";2015;42,15
2904902;Cachoeira;2015;46,33
2905008;Caculé;2015;4,25
2905107;Caém;2015;9,86
2905156;Caetanos;2015;0,00
2905206;Caetité;2015;17,13
2905305;Cafarnaum;2015;32,09
2905404;Cairu;2015;16,92
2905503;"Caldeirão Grande";2015;0,00
2905602;Camacan;2015;39,16
2905701;Camaçari;2015;72,15
2905800;Camamu;2015;76,85
2905909;"Campo Alegre de Lourdes";2015;3,34
2906006;"Campo Formoso";2015;20,76
2906105;Canápolis;2015;0,00
2906204;Canarana;2015;15,16
2906303;Canavieiras;2015;27,05
2906402;Candeal;2015;11,10
2906501;Candeias;2015;61,93
2906600;Candiba;2015;0,00
2906709;"Cândido Sales";2015;14,89
2906808;Cansanção;2015;22,70
2906824;Canudos;2015;29,11
2906857;"Capela do Alto Alegre";2015;16,50
2906873;"Capim Grosso";2015;27,26
2906899;Caraíbas;2015;9,98
2906907;Caravelas;2015;35,48
2907004;"Cardeal da Silva";2015;0,00
2907103;Carinhanha;2015;16,69
2907202;"Casa Nova";2015;16,63
2907301;"Castro Alves";2015;14,66
2907509;Catu;2015;78,97
2907558;Caturama;2015;10,24
2907608;Central;2015;27,56
2907707;Chorrochó;2015;52,07
2907806;"Cícero Dantas";2015;11,60
2907905;Cipó;2015;28,41
2908002;Coaraci;2015;85,99
2908101;Cocos;2015;0,00
2908200;"Conceição da Feira";2015;26,48
2908309;"Conceição do Almeida";2015;26,99
2908408;"Conceição do Coité";2015;23,48
2908507;"Conceição do Jacuípe";2015;68,96
2908606;Conde;2015;15,27
2908705;Condeúba;2015;5,47
2908804;"Contendas do Sincorá";2015;0,00
2908903;"Coração de Maria";2015;21,60
2909000;Cordeiros;2015;0,00
2909109;Coribe;2015;0,00
2909208;"Coronel João Sá";2015;11,70
2909307;Correntina;2015;12,05
2909406;Cotegipe;2015;0,00
2909505;Cravolândia;2015;17,99
2909604;Crisópolis;2015;32,38
2909703;Cristópolis;2015;0,00
2909802;"Cruz das Almas";2015;57,64
2909901;Curaçá;2015;19,88
2910008;"Dário Meira";2015;24,95
2910057;"Dias d'Ávila";2015;61,49
2910107;"Dom Basílio";2015;0,00
2910206;"Dom Macedo Costa";2015;0,00
2910305;"Elísio Medrado";2015;23,71
2910404;Encruzilhada;2015;29,51
2910503;"Entre Rios";2015;44,18
2910602;Esplanada;2015;51,74
2910701;"Euclides da Cunha";2015;16,48
2910727;Eunápolis;2015;58,31
2910750;Fátima;2015;21,64
2910776;"Feira da Mata";2015;33,82
2910800;"Feira de Santana";2015;35,30
2910859;Filadélfia;2015;5,69
2910909;"Firmino Alves";2015;0,00
2911006;"Floresta Azul";2015;17,68
2911105;"Formosa do Rio Preto";2015;0,00
2911204;Gandu;2015;33,53
2911253;Gavião;2015;0,00
2911303;"Gentio do Ouro";2015;8,75
2911402;Glória;2015;24,89
2911501;Gongogi;2015;24,75
2911600;"Governador Mangabeira";2015;56,43
2911659;Guajeru;2015;0,00
2911709;Guanambi;2015;22,15
2911808;Guaratinga;2015;35,79
2911857;Heliópolis;2015;29,07
2911907;Iaçu;2015;19,10
2912004;Ibiassucê;2015;9,52
2912103;Ibicaraí;2015;70,75
2912202;Ibicoara;2015;20,46
2912301;Ibicuí;2015;47,92
2912400;Ibipeba;2015;5,36
2912509;Ibipitanga;2015;0,00
2912608;Ibiquera;2015;0,00
2912707;Ibirapitanga;2015;45,49
2912806;Ibirapuã;2015;22,90
2912905;Ibirataia;2015;16,72
2913002;Ibitiara;2015;0,00
2913101;Ibititá;2015;16,02
2913200;Ibotirama;2015;7,23
2913309;Ichu;2015;0,00
2913408;Igaporã;2015;18,49
2913457;Igrapiúna;2015;41,68
2913507;Iguaí;2015;10,80
2913606;Ilhéus;2015;38,29
2913705;Inhambupe;2015;56,21
2913804;Ipecaetá;2015;6,44
2913903;Ipiaú;2015;50,53
2914000;Ipirá;2015;33,82
2914109;Ipupiara;2015;0,00
2914208;Irajuba;2015;13,38
2914307;Iramaia;2015;0,00
2914406;Iraquara;2015;0,00
2914505;Irará;2015;23,37
2914604;Irecê;2015;53,15
2914653;Itabela;2015;83,72
2914703;Itaberaba;2015;31,67
2914802;Itabuna;2015;56,45
2914901;Itacaré;2015;32,59
2915007;Itaeté;2015;0,00
2915106;Itagi;2015;7,49
2915205;Itagibá;2015;12,68
2915304;Itagimirim;2015;40,81
2915353;"Itaguaçu da Bahia";2015;40,91
2915403;"Itaju do Colônia";2015;27,20
2915502;Itajuípe;2015;50,57
2915601;Itamaraju;2015;62,45
2915700;Itamari;2015;35,24
2915809;Itambé;2015;21,43
2915908;Itanagra;2015;49,79
2916005;Itanhém;2015;19,41
2916104;Itaparica;2015;44,22
2916203;Itapé;2015;68,44
2916302;Itapebi;2015;64,33
2916401;Itapetinga;2015;47,25
2916500;Itapicuru;2015;25,01
2916609;Itapitanga;2015;0,00
2916708;Itaquara;2015;11,74
2916807;Itarantim;2015;9,95
2916856;Itatim;2015;20,32
2916906;Itiruçu;2015;45,09
2917003;Itiúba;2015;15,59
2917102;Itororó;2015;18,89
2917201;Ituaçu;2015;5,15
2917300;Ituberá;2015;51,53
2917334;Iuiú;2015;8,83
2917359;Jaborandi;2015;0,00
2917409;Jacaraci;2015;0,00
2917508;Jacobina;2015;42,45
2917607;Jaguaquara;2015;21,64
2917706;Jaguarari;2015;15,07
2917805;Jaguaripe;2015;53,63
2917904;Jandaíra;2015;54,23
2918001;Jequié;2015;55,10
2918100;Jeremoabo;2015;24,33
2918209;Jiquiriçá;2015;6,65
2918308;Jitaúna;2015;15,04
2918357;"João Dourado";2015;43,75
2918407;Juazeiro;2015;57,25
2918456;Jucuruçu;2015;19,71
2918506;Jussara;2015;50,50
2918555;Jussari;2015;31,36
2918605;Jussiape;2015;13,83
2918704;"Lafaiete Coutinho";2015;0,00
2918753;"Lagoa Real";2015;0,00
2918803;Laje;2015;54,38
2918902;Lajedão;2015;24,86
2919009;Lajedinho;2015;25,16
2919058;"Lajedo do Tabocal";2015;0,00
2919108;Lamarão;2015;0,00
2919157;Lapão;2015;39,97
2919207;"Lauro de Freitas";2015;92,46
2919306;Lençóis;2015;43,69
2919405;"Licínio de Almeida";2015;0,00
2919504;"Livramento de Nossa Senhora";2015;17,38
2919553;"Luís Eduardo Magalhães";2015;2,53
2919603;Macajuba;2015;8,45
2919702;Macarani;2015;15,97
2919801;Macaúbas;2015;3,98
2919900;Macururé;2015;11,95
2919926;"Madre de Deus";2015;29,49
2919959;Maetinga;2015;0,00
2920007;Maiquinique;2015;9,92
2920106;Mairi;2015;34,83
2920205;Malhada;2015;0,00
2920304;"Malhada de Pedras";2015;0,00
2920403;"Manoel Vitorino";2015;6,90
2920502;Maracás;2015;21,05
2920601;Maragogipe;2015;36,87
2920700;Maraú;2015;14,17
2920809;"Marcionílio Souza";2015;18,26
2920908;Mascote;2015;73,94
2921005;"Mata de São João";2015;54,57
2921054;Matina;2015;8,12
2921104;"Medeiros Neto";2015;21,30
2921203;"Miguel Calmon";2015;10,89
2921302;Milagres;2015;25,73
2921401;Mirangaba;2015;0,00
2921450;Mirante;2015;10,10
2921500;"Monte Santo";2015;10,96
2921609;Morpará;2015;0,00
2921708;"Morro do Chapéu";2015;38,13
2921807;Mortugaba;2015;8,01
2921906;Mucugê;2015;0,00
2922003;Mucuri;2015;41,39
2922052;"Mulungu do Morro";2015;32,79
2922102;"Mundo Novo";2015;3,68
2922201;"Muniz Ferreira";2015;0,00
2922250;"Muquém de São Francisco";2015;0,00
2922300;Muritiba;2015;42,29
2922409;Mutuípe;2015;26,28
2922508;Nazaré;2015;44,21
2922607;"Nilo Peçanha";2015;14,10
2922656;Nordestina;2015;30,03
2922706;"Nova Canaã";2015;17,56
2922730;"Nova Fátima";2015;24,62
2922755;"Nova Ibiá";2015;14,21
2922805;"Nova Itarana";2015;12,03
2922854;"Nova Redenção";2015;10,56
2922904;"Nova Soure";2015;50,28
2923001;"Nova Viçosa";2015;50,91
2923035;"Novo Horizonte";2015;8,17
2923050;"Novo Triunfo";2015;18,76
2923100;Olindina;2015;29,83
2923209;"Oliveira dos Brejinhos";2015;4,39
2923308;Ouriçangas;2015;33,94
2923357;Ourolândia;2015;28,13
2923407;"Palmas de Monte Alto";2015;13,38
2923506;Palmeiras;2015;21,91
2923605;Paramirim;2015;13,59
2923704;Paratinga;2015;0,00
2923803;Paripiranga;2015;10,04
2923902;"Pau Brasil";2015;45,85
2924009;"Paulo Afonso";2015;56,20
2924058;"Pé de Serra";2015;6,91
2924108;Pedrão;2015;13,21
2924207;"Pedro Alexandre";2015;11,03
2924306;Piatã;2015;0,00
2924405;"Pilão Arcado";2015;5,65
2924504;Pindaí;2015;23,80
2924603;Pindobaçu;2015;33,24
2924652;Pintadas;2015;9,31
2924678;"Piraí do Norte";2015;28,96
2924702;Piripá;2015;8,17
2924801;Piritiba;2015;35,96
2924900;Planaltino;2015;31,67
2925006;Planalto;2015;41,30
2925105;Poções;2015;43,10
2925204;Pojuca;2015;114,54
2925253;"Ponto Novo";2015;24,74
2925303;"Porto Seguro";2015;84,58
2925402;Potiraguá;2015;22,30
2925501;Prado;2015;54,76
2925600;"Presidente Dutra";2015;67,97
2925709;"Presidente Jânio Quadros";2015;0,00
2925758;"Presidente Tancredo Neves";2015;61,81
2925808;Queimadas;2015;7,67
2925907;Quijingue;2015;20,94
2925931;Quixabeira;2015;19,93
2925956;"Rafael Jambeiro";2015;32,86
2926004;Remanso;2015;33,12
2926103;Retirolândia;2015;7,51
2926202;"Riachão das Neves";2015;0,00
2926301;"Riachão do Jacuípe";2015;19,77
2926400;"Riacho de Santana";2015;2,77
2926509;"Ribeira do Amparo";2015;13,10
2926608;"Ribeira do Pombal";2015;48,62
2926657;"Ribeirão do Largo";2015;12,11
2926707;"Rio de Contas";2015;0,00
2926806;"Rio do Antônio";2015;0,00
2926905;"Rio do Pires";2015;0,00
2927002;"Rio Real";2015;61,26
2927101;Rodelas;2015;67,51
2927200;"Ruy Barbosa";2015;21,97
2927309;"Salinas da Margarida";2015;58,50
2927408;Salvador;2015;52,79
2927507;"Santa Bárbara";2015;4,82
2927606;"Santa Brígida";2015;26,49
2927705;"Santa Cruz Cabrália";2015;166,51
2927804;"Santa Cruz da Vitória";2015;59,26
2927903;"Santa Inês";2015;0,00
2928000;Santaluz;2015;16,25
2928059;"Santa Luzia";2015;154,12
2928109;"Santa Maria da Vitória";2015;11,96
2928208;Santana;2015;3,67
2928307;Santanópolis;2015;21,18
2928406;"Santa Rita de Cássia";2015;0,00
2928505;"Santa Teresinha";2015;9,45
2928604;"Santo Amaro";2015;53,48
2928703;"Santo Antônio de Jesus";2015;46,28
2928802;"Santo Estêvão";2015;22,56
2928901;"São Desidério";2015;3,06
2928950;"São Domingos";2015;20,25
2929008;"São Félix";2015;33,13
2929057;"São Félix do Coribe";2015;12,78
2929107;"São Felipe";2015;41,70
